numTreatments,instCode,name,type,journals,dois,country,country_name,region
2,SAC,"St. Albert's College (Autonomous) Kochi, India",,ZooKeys,10.3897/zookeys.663.11320,IN,India,GS
2,South African Museum,,,ZooKeys,10.3897/zookeys.640.10334,,,
2,UNALM,,,ZooKeys,10.3897/zookeys.628.9805,,,
2,OCSD,,,ZooKeys,10.3897/zookeys.622.9411,,,
2,CSD-EMTS,,,ZooKeys,10.3897/zookeys.622.9411,,,
2,CDW,,,ZooKeys,10.3897/zookeys.615.9179,,,
2,Universidade de Brasília,,,ZooKeys,10.3897/zookeys.612.7851,,,
2,NHLRU,,,ZooKeys,10.3897/zookeys.980.54100,,,
2,FSCV,,,Journal of Hymenoptera Research,10.3897/jhr.79.56839;10.3897/jhr.79.57887,,,
2,PNN,,,ZooKeys,10.3897/zookeys.988.49627,,,
2,DOL,,,ZooKeys,10.3897/zookeys.987.51366,,,
2,ICML–EMUCOP,,,ZooKeys,10.3897/zookeys.987.52906,,,
2,CWNU,,,ZooKeys;PhytoKeys,10.3897/zookeys.997.52857;10.3897/phytokeys.176.63378,,,
2,CIFI,,,ZooKeys,10.3897/zookeys.996.57411,,,
2,MHKMU,Kunming Medical University,,MycoKeys,10.3897/mycokeys.70.54149,CN,China,GS
2,Museo Nacional de Ciencias Naturales,,,ZooKeys,10.3897/zookeys.601.8241,,,
2,Museo Nacional de Ciencias Naturales(CSIC),,,ZooKeys,10.3897/zookeys.601.8241,,,
2,NP,,,ZooKeys,10.3897/zookeys.1003.55541,,,
2,CFDS,,,ZooKeys,10.3897/zookeys.1003.55541,,,
2,VMA,,,ZooKeys,10.3897/zookeys.588.7906,,,
2,OM,Otago Museum,,ZooKeys,10.3897/zookeys.566.6982,NZ,New Zealand,GN
2,RAS,Union of Burma Applied Research Institute,HERBARIUM,ZooKeys,10.3897/zookeys.566.6982,MM,Myanmar,GN
2,UPLBM,,,ZooKeys,10.3897/zookeys.559.6281,,,
2,OC,Oberlin College,HERBARIUM,ZooKeys,10.3897/zookeys.559.6281,US,United States,GN
2,UNHAS,,,ZooKeys,10.3897/zookeys.557.6298,,,
2,GZCC,,,MycoKeys,10.3897/mycokeys.76.58465,,,
2,GEI,,,Journal of Hymenoptera Research,10.3897/jhr.80.57667,,,
2,ES,,,Subterranean Biology,10.3897/subtbiol.37.60483,,,
2,"Museum für Naturkunde, Berlin, Germany",,,Subterranean Biology,10.3897/subtbiol.37.60483,,,
2,NAT,Seale-Hayne Agricultural College,HERBARIUM,Subterranean Biology,10.3897/subtbiol.37.60483,GB,United Kingdom,GN
2,"Museu de la Universitat de València d´Història Natural, Burjassot, València, Spain",,,Subterranean Biology,10.3897/subtbiol.37.60483,,,
2,"Universidade Federal de Lavras, Brazil",,,Subterranean Biology,10.3897/subtbiol.37.60483,,,
2,LSU,Maine Forest Service (MFS),,MycoKeys,10.3897/mycokeys.78.62046,,,
2,IKI,,,MycoKeys,10.3897/mycokeys.78.62046,,,
2,LBs,,,MycoKeys,10.3897/mycokeys.78.62046,,,
2,OCI,,,MycoKeys,10.3897/mycokeys.78.62046,,,
2,LFNU,,,ZooKeys,10.3897/zookeys.1021.58962,,,
2,"National Museum of Natural History, Smithsonian Institution",,,Subterranean Biology,10.3897/subtbiol.38.61787,,,
2,PCNYNP,,,ZooKeys,10.3897/zookeys.1031.57836,,,
2,FCEL,,,ZooKeys,10.3897/zookeys.1036.63814,,,
2,NMSZ,,,ZooKeys,10.3897/zookeys.1039.61098,,,
1,QMB,,,Deutsche Entomologische Zeitschrift,10.3897/dez.65.27424,,,
1,UMIC,University of Mississippi,,ZooKeys,10.3897/zookeys.837.32057,US,United States,GN
1,FC-My,,,ZooKeys,10.3897/zookeys.830.31433,,,
1,IGA-CAS,,,ZooKeys,10.3897/zookeys.822.30880,,,
1,ISEA-PAS,,,ZooKeys,10.3897/zookeys.822.30880,,,
1,MZUFPA,,,ZooKeys,10.3897/zookeys.884.39322,,,
1,MSNS,,,Zoosystematics and Evolution,10.3897/zse.95.31488,,,
1,UFRGS,Universidade Federale do Rio Grande do Sul,,Zoosystematics and Evolution,10.3897/zse.94.29115,BR,Brazil,GS
1,ZVC-P,,,Zoosystematics and Evolution,10.3897/zse.94.29115,,,
1,UDCC,University of Delaware,UNIVERSITY_COLLEGE,Zoosystematics and Evolution,10.3897/zse.94.26859,US,United States,GN
1,MNHK,,,ZooKeys,10.3897/zookeys.898.47118,,,
1,UNM,University of New Mexico,HERBARIUM,ZooKeys,10.3897/zookeys.892.38868,US,United States,GN
1,USMMC,,,ZooKeys,10.3897/zookeys.892.39524,,,
1,MPUJ_ENT,,,ZooKeys,10.3897/zookeys.796.22058,,,
1,UFVB,"Vicosa, Universidade Federal de Vicosa, Museum of Entomology",,ZooKeys,10.3897/zookeys.796.20801,BR,Brazil,GS
1,CSUC,"California State University, Chico, Vertebrate Museum",,ZooKeys,10.3897/zookeys.788.26282,,,
1,DNHC,,,ZooKeys,10.3897/zookeys.788.26282,,,
1,USC,University of Southern California,HERBARIUM,ZooKeys,10.3897/zookeys.786.26553,US,United States,GN
1,IZB,,,ZooKeys,10.3897/zookeys.786.28386,,,
1,DZUS,,,ZooKeys,10.3897/zookeys.785.28006,,,
1,ENMU,Eastern New Mexico University Natural History Museum,,ZooKeys,10.3897/zookeys.785.26674,US,United States,GN
1,BFUC,,,ZooKeys,10.3897/zookeys.781.25713,,,
1,ITBC,,,ZooKeys,10.3897/zookeys.781.27354,,,
1,AZMI,,,ZooKeys,10.3897/zookeys.777.26745,,,
1,ZUCT,,,ZooKeys,10.3897/zookeys.777.26745,,,
1,LY,Laboratoire de Mycologie associe au CNRS,,MycoKeys,10.3897/mycokeys.17.10153,FR,France,GN
1,TRTC,Royal Ontario Museum,HERBARIUM,MycoKeys,10.3897/mycokeys.17.10153,CA,Canada,GN
1,RAMK,Ramkhamhaeng University,HERBARIUM,MycoKeys,10.3897/mycokeys.17.10512,TH,Thailand,GS
1,AL,Université d'Alger,HERBARIUM,MycoKeys,10.3897/mycokeys.18.10007,DZ,Algeria,GS
1,OH,Agricultural Museum of Praha,HERBARIUM,MycoKeys,10.3897/mycokeys.18.10007,CZ,Czechia,GN
1,PA,Universidade Federal do Oeste do Pará,HERBARIUM,MycoKeys,10.3897/mycokeys.18.10007,BR,Brazil,GS
1,VA,Department of Veterans Affairs,BIOMEDICAL_RESEARCH_INSTITUTE,MycoKeys,10.3897/mycokeys.18.10007,US,United States,GN
1,USAM,University of South Alabama,HERBARIUM,MycoKeys,10.3897/mycokeys.18.10007,US,United States,GN
1,GRM,Muséum d'Histoire Naturelle de Grenoble,MUSEUM,MycoKeys,10.3897/mycokeys.18.10007,FR,France,GN
1,NYS,,,MycoKeys,10.3897/mycokeys.18.10007,,,
1,DSMZ,Deutsche Sammlung von Mikroorganismen und Zellkulturen GmbH,,MycoKeys,10.3897/mycokeys.27.21254,DE,Germany,GN
1,KR,Staatliches Museum für Naturkunde Karlsruhe,HERBARIUM,MycoKeys,10.3897/mycokeys.48.30350,DE,Germany,GN
1,MCVR,,,Nota Lepidopterologica,10.3897/nl.41.22840,,,
1,MHNS,,,Subterranean Biology,10.3897/subtbiol.25.23364,,,
1,LZU,Lanzhou University,HERBARIUM,PhytoKeys,10.3897/phytokeys.98.23639,CN,China,GS
1,FCME,"Universidad Nacional Autónoma de México, Ciudad Universitaria",HERBARIUM,PhytoKeys,10.3897/phytokeys.76.10921,MX,Mexico,GS
1,HOXA,Herbario Selva Central Oxapampa - estación biológica del Jardín Botánico de Missouri,HERBARIUM,PhytoKeys,10.3897/phytokeys.75.10759,PE,Peru,GS
1,GC,Goucher College,,PhytoKeys,10.3897/phytokeys.69.9292,,,
1,AIBU,Abant Izzet Baysal Üniversitesi,HERBARIUM,PhytoKeys,10.3897/phytokeys.69.9302,TR,Turkey,GN
1,EM,,,PhytoKeys,10.3897/phytokeys.69.8844,,,
1,CAL,Botanical Survey of India,HERBARIUM,PhytoKeys,10.3897/phytokeys.68.9975,IN,India,GS
1,BSD,"Botanical Survey of India, Northern Regional Centre",HERBARIUM,PhytoKeys,10.3897/phytokeys.68.9975,IN,India,GS
1,VANF,Van Flora Application and Research Center,HERBARIUM,PhytoKeys,10.3897/phytokeys.68.8745,TR,Turkey,GN
1,JAUM,Fundación Jardín Botánico Joaquín Antonio Uribe,HERBARIUM,PhytoKeys,10.3897/phytokeys.65.8674,CO,Colombia,GS
1,UGDA,Gdansk University,HERBARIUM,PhytoKeys,10.3897/phytokeys.65.8674,PL,Poland,GN
1,NOCC,The National Orchid Conservation Center,HERBARIUM,PhytoKeys,10.3897/phytokeys.65.8254,CN,China,GS
1,UJAT,Universidad Juárez Autónoma de Tabasco,HERBARIUM,PhytoKeys,10.3897/phytokeys.65.8454,MX,Mexico,GS
1,RHS,"Plant Pathology, The Royal Horticultural Society",,PhytoKeys,10.3897/phytokeys.63.8895,GB,United Kingdom,GN
1,FTG,Fairchild Tropical Botanic Garden,HERBARIUM,PhytoKeys,10.3897/phytokeys.63.8895,US,United States,GN
1,MZS,"Universite de Strasbourg, Musee de Zoologie",,ZooKeys,10.3897/zookeys.522.10294,FR,France,GN
1,ORI,Ocean Research Institute,,ZooKeys,10.3897/zookeys.522.10294,ZA,South Africa,GS
1,TPM,,,ZooKeys,10.3897/zookeys.750.22764,,,
1,FM,"Department of Nature, Fujian Province Museum",,ZooKeys,10.3897/zookeys.727.20222,CN,China,GS
1,NUYS,,,ZooKeys,10.3897/zookeys.721.13918,,,
1,MZFC-HE,,,ZooKeys,10.3897/zookeys.716.13724,,,
1,ISB,"Institute of Spelology ""Emile Racovita""",,ZooKeys,10.3897/zookeys.876.36743,RO,Romania,GN
1,RAM,Raymond M. Alf Museum of Paleontology,MUSEUM,ZooKeys,10.3897/zookeys.871.35974,US,United States,GN
1,ISTE,University of Istanbul,HERBARIUM,PhytoKeys,10.3897/phytokeys.63.8033,TR,Turkey,GN
1,ID,University of Idaho,HERBARIUM,PhytoKeys,10.3897/phytokeys.62.7953,US,United States,GN
1,GOET,Universität Göttingen,HERBARIUM,PhytoKeys,10.3897/phytokeys.62.7548,DE,Germany,GN
1,CEB,Tadulako University,HERBARIUM,PhytoKeys,10.3897/phytokeys.62.7548,ID,Indonesia,GS
1,FB,Albert-Ludwigs Universität,HERBARIUM,PhytoKeys,10.3897/phytokeys.62.7548,DE,Germany,GN
1,CTM,Centre de Biotechnologie de Sfax culture collection,,PhytoKeys,10.3897/phytokeys.61.6995,TN,Tunisia,GS
1,AMES,Harvard University,HERBARIUM,PhytoKeys,10.3897/phytokeys.58.6479,US,United States,GN
1,AMO,"Instituto Chinoin, A.C.",HERBARIUM,PhytoKeys,10.3897/phytokeys.58.6479,MX,Mexico,GS
1,CICY,"Centro de Investigación Científica de Yucatán, A.C. (CICY)",HERBARIUM,PhytoKeys,10.3897/phytokeys.58.6479,MX,Mexico,GS
1,UFP,Universidade Federal de Pernambuco,HERBARIUM,PhytoKeys,10.3897/phytokeys.57.6489,BR,Brazil,GS
1,CEPEC,"CEPEC, CEPLAC e Universidade Federal do Sul da Bahia",HERBARIUM,PhytoKeys,10.3897/phytokeys.57.5784,BR,Brazil,GS
1,LCU,Catholic University of America,HERBARIUM,PhytoKeys,10.3897/phytokeys.57.5784,US,United States,GN
1,KNYA,Selçuk University,HERBARIUM,PhytoKeys,10.3897/phytokeys.56.5755,TR,Turkey,GN
1,MBFU,,,ZooKeys,10.3897/zookeys.862.34280,,,
1,MAKURIWA,,,ZooKeys,10.3897/zookeys.846.31497,,,
1,IINH,,,ZooKeys,10.3897/zookeys.845.32428,,,
1,NMSU,"New Mexico State University, Collection of Arthropods",,ZooKeys,10.3897/zookeys.528.6001,,,
1,BAB,Instituto Nacional de Tecnología Agropecuaria,HERBARIUM,PhytoKeys,10.3897/phytokeys.71.9203,AR,Argentina,GS
1,ASIZ,,,ZooKeys,10.3897/zookeys.694.14871,,,
1,MMUM,,,ZooKeys,10.3897/zookeys.693.14769,,,
1,IREC,Institut de Recherches Entomologique de la Caribe,,ZooKeys,10.3897/zookeys.690.13751,GP,Guadeloupe,GS
1,IZAC,"Academia de Ciencias de Cuba, Instituto de Zoologia",,ZooKeys,10.3897/zookeys.690.13751,CU,Cuba,GS
1,UPOL,University Palacky Olomouc,,ZooKeys,10.3897/zookeys.669.12608,CZ,Czechia,GN
1,IUQ,Laboratorio de Ictiologia,,ZooKeys,10.3897/zookeys.668.11489,CO,Colombia,GS
1,UMKL,University of Malaysia,,ZooKeys,10.3897/zookeys.665.11609,MY,Malaysia,GS
1,NBCB,,,ZooKeys,10.3897/zookeys.906.48501,,,
1,MBCG,"Museo di Scienze Naturali ""Enrico Caffi""",,Nota Lepidopterologica,10.3897/nl.38.5058,IT,Italy,GN
1,ZSMC,Zoologische Staatssammlung,,Journal of Orthoptera Research,10.3897/jor.29.51328,DE,Germany,GN
1,AUM,"Auburn University Museum of Natural History, Entomological Museum",,ZooKeys,10.3897/zookeys.552.5956,US,United States,GN
1,SY,Shenyang Municipal Academy of Landscape Gardening,HERBARIUM,ZooKeys,10.3897/zookeys.554.6306,CN,China,GS
1,IOCAS,"Institute of Oceanology, Chinese Academy of Scineces",,ZooKeys,10.3897/zookeys.577.6295,CN,China,GS
1,MZPW,"Polish Academy of Science, Museum of the Institute of Zoology",,ZooKeys,10.3897/zookeys.595.7569,PL,Poland,GN
1,FRCS,Forest Research Centre,,ZooKeys,10.3897/zookeys.596.8525,MY,Malaysia,GS
1,MEU,,,ZooKeys,10.3897/zookeys.944.49921,,,
1,DOA,"Department Of Agriculture, Thailand",,ZooKeys,10.3897/zookeys.647.10960,TH,Thailand,GS
1,ZMUA,Zoological Museum of the University of Athens,MUSEUM,ZooKeys,10.3897/zookeys.640.10674,GR,Greece,GN
1,UOA,UOA/HCPF University of Athens/Hellenic Collection of Pathogenic Fungi,MEDICAL_RESEARCH_INSTITUTE,ZooKeys,10.3897/zookeys.640.10674,GR,Greece,GN
1,NAU,Nanjing Agricultural University,HERBARIUM,ZooKeys,10.3897/zookeys.974.55528,CN,China,GS
1,ANU,Australian National University,,ZooKeys,10.3897/zookeys.625.9846,AU,Australia,GN
1,MPSU,"Department of Microbiology, Songkla University",,ZooKeys,10.3897/zookeys.620.9372,TH,Thailand,GS
1,MZFC,"Museo de Zoologia ""Alfonso L. Herrera""",,ZooKeys,10.3897/zookeys.610.8605,MX,Mexico,GS
1,ZMFUM,,,ZooKeys,10.3897/zookeys.980.50934,,,
1,PERC,Purdue Entomological Research Collection,UNIVERSITY_COLLEGE,ZooKeys,10.3897/zookeys.989.53018,US,United States,GN
1,NMP-P6V,,,ZooKeys,10.3897/zookeys.994.56277,,,
1,UVGC,Collecion de Artropodos,,ZooKeys,10.3897/zookeys.993.49434,GT,Guatemala,GS
1,ECO-SC,,,ZooKeys,10.3897/zookeys.993.49434,,,
1,NUPEM,Instituto de Biodiversidade e Sustentabilidade,,Zoosystematics and Evolution,10.3897/zse.96.56097,BR,Brazil,GS
1,BC,Institut Botànic de Barcelona,HERBARIUM,MycoKeys,10.3897/mycokeys.73.47287,ES,Spain,GN
1,NBRC,NITE Biological Resource Center,,MycoKeys,10.3897/mycokeys.44.29742,JP,Japan,GN
1,GLM,Senckenberg Gesellschaft für Naturforschung: Senckenberg Museum für Naturkunde Görlitz,HERBARIUM,MycoKeys,10.3897/mycokeys.41.28454,DE,Germany,GN
1,NMWC,National Museum of Wales,MUSEUM,Deutsche Entomologische Zeitschrift,10.3897/dez.67.46662,GB,United Kingdom,GN
1,NSPM,"The Nova Scotia Museum of Natural History, Collections",HERBARIUM,ZooKeys,10.3897/zookeys.573.7016,CA,Canada,GN
1,JCMC,,,ZooKeys,10.3897/zookeys.1005.57629,,,
1,CATIE,Tropical Agricultural Research and Training Center (CATIE),HERBARIUM,ZooKeys,10.3897/zookeys.557.7087,CR,Costa Rica,GS
1,WII,Wildlife Institute of India,HERBARIUM,ZooKeys,10.3897/zookeys.555.6522,IN,India,GS
1,CT,,,ZooKeys,10.3897/zookeys.541.6058,,,
1,MUNJ,,,Deutsche Entomologische Zeitschrift,10.3897/dez.68.59641,,,
1,AUG,Augustana College,HERBARIUM,Deutsche Entomologische Zeitschrift,10.3897/dez.68.59641,US,United States,GN
1,IHB,"Institute of Hydrobiology, Chinese Academy of Sciences",,ZooKeys,10.3897/zookeys.1017.57503,CN,China,GS
1,USUC,,,Journal of Hymenoptera Research,10.3897/jhr.81.59769,,,
1,SMNHL,,,ZooKeys,10.3897/zookeys.1021.63147,,,
1,NMSL,National Museum of Sri Lanka,,Zoosystematics and Evolution,10.3897/zse.97.60099,LK,Sri Lanka,GS
1,SIZK,Schmaulhausen Institute of Zoology,,Journal of Hymenoptera Research,10.3897/jhr.82.64599,UA,Ukraine,GS
1,DA,,,Deutsche Entomologische Zeitschrift,10.3897/dez.65.25747,,,
1,INRA,Institut National de la Recherche Agronomique,,ZooKeys,10.3897/zookeys.835.33166,FR,France,GN
1,ICML-UNAM,,,ZooKeys,10.3897/zookeys.817.29406,,,
1,CZPC,,,ZooKeys,10.3897/zookeys.881.34821,,,
1,FWPC,,,ZooKeys,10.3897/zookeys.881.34821,,,
1,MSPC,"Museo di Storia Naturale ""Pietro Calderini""",,ZooKeys,10.3897/zookeys.881.34821,IT,Italy,GN
1,NMEC,,,ZooKeys,10.3897/zookeys.881.34821,,,
1,TN,,,Journal of Hymenoptera Research,10.3897/JHR.45.5442,,,
1,NTU,,,Journal of Hymenoptera Research,10.3897/JHR.46.5155,,,
1,UEFS,Laboratorio de Ictiologia,,Zoosystematics and Evolution,10.3897/zse.94.22685,BR,Brazil,GS
1,SERTC,,,Zoosystematics and Evolution,10.3897/zse.92.5789,,,
1,MHNMC,,,ZooKeys,10.3897/zookeys.893.36013,,,
1,http://grbio.org/institution/university-new-mexico,,,ZooKeys,10.3897/zookeys.892.38868,,,
1,RCJN,,,ZooKeys,10.3897/zookeys.800.26292,,,
1,RCTV,,,ZooKeys,10.3897/zookeys.800.26292,,,
1,RCPF,,,ZooKeys,10.3897/zookeys.800.26292,,,
1,RCAW,,,ZooKeys,10.3897/zookeys.800.26292,,,
1,AFRC,Afribugs,OTHER_INSTITUTIONAL_TYPE,ZooKeys,10.3897/zookeys.798.28606,ZA,South Africa,GS
1,DTPC,,,ZooKeys,10.3897/zookeys.796.20736,,,
1,Société Entomologique Antilles Guyane (SEAG),,,Journal of Hymenoptera Research,10.3897/jhr.51.9075,,,
1,DPPZ,,,Journal of Hymenoptera Research,10.3897/jhr.62.21858,,,
1,IADIZA,,,ZooKeys,10.3897/zookeys.795.27070,,,
1,Princess Maha Chakri Sirindhorn Natural History Museum,,,ZooKeys,10.3897/zookeys.787.28098,,,
1,NHMSC,,,ZooKeys,10.3897/zookeys.786.28386,,,
1,ISU,Indiana State University,,ZooKeys,10.3897/zookeys.785.28006,US,United States,GN
1,IMOS,,,ZooKeys,10.3897/zookeys.783.26862,,,
1,SIO-BIC,,,ZooKeys,10.3897/zookeys.779.24781,,,
1,EMSUM,,,ZooKeys,10.3897/zookeys.777.26745,,,
1,SYSB,,,ZooKeys,10.3897/zookeys.775.22620,,,
1,MCN,McNeese State University,HERBARIUM,ZooKeys,10.3897/zookeys.771.24921,US,United States,GN
1,UNB,University of New Brunswick,HERBARIUM,ZooKeys,10.3897/zookeys.771.24921,CA,Canada,GN
1,ICBiBE,,,ZooKeys,10.3897/zookeys.770.24281,,,
1,RMBH,,,ZooKeys,10.3897/zookeys.768.24345,,,
1,ZMSU,"Zoological Museum, Saratov State University",MUSEUM,ZooKeys,10.3897/zookeys.766.23239,RU,Russian Federation,GN
1,cMAV,,,ZooKeys,10.3897/zookeys.764.24581,,,
1,ITCV,Instituto Tecnológico de Ciudad Victoria,HERBARIUM,MycoKeys,10.3897/mycokeys.30.22887,MX,Mexico,GS
1,YSU,Yugra State University,,MycoKeys,10.3897/mycokeys.32.23277,RU,Russian Federation,GN
1,ACAM,Agricultural University of Athens,,MycoKeys,10.3897/mycokeys.47.32085,GR,Greece,GN
1,SOMF,Bulgarian Academy of Sciences,HERBARIUM,MycoKeys,10.3897/mycokeys.47.32085,BG,Bulgaria,GN
1,UFMG-AC,,,Subterranean Biology,10.3897/subtbiol.27.25777,,,
1,ZUPV,,,Subterranean Biology,10.3897/subtbiol.25.23364,,,
1,BOL,University of Cape Town,HERBARIUM,PhytoKeys,10.3897/phytokeys.99.24765,ZA,South Africa,GS
1,NIFS,,,PhytoKeys,10.3897/phytokeys.81.13488,,,
1,Universidad Michoacana de San Nicolás de Hidalgo,,,PhytoKeys,10.3897/phytokeys.76.10921,,,
1,G1,,,ZooKeys,10.3897/zookeys.760.24787,,,
1,G2,,,ZooKeys,10.3897/zookeys.760.24787,,,
1,CPI,,,ZooKeys,10.3897/zookeys.759.24742,,,
1,Aveiro,,,ZooKeys,10.3897/zookeys.759.22981,,,
1,APEM,,,ZooKeys,10.3897/zookeys.759.22981,,,
1,CRS,,,ZooKeys,10.3897/zookeys.758.24169,,,
1,NNML,,,ZooKeys,10.3897/zookeys.758.24169,,,
1,KCE,,,ZooKeys,10.3897/zookeys.753.22366,,,
1,SMNHTAU,,,ZooKeys,10.3897/zookeys.753.22366,,,
1,KBFSC,,,ZooKeys,10.3897/zookeys.751.22661,,,
1,University Museum of Bergen,,,ZooKeys,10.3897/zookeys.749.24199,,,
1,CAM,Central Australian Museum,,ZooKeys,10.3897/zookeys.748.24198,AU,Australia,GN
1,JB,,,ZooKeys,10.3897/zookeys.743.23029,,,
1,MNHNCu,"Museo Nacional de Historia Natural, Havana",,ZooKeys,10.3897/zookeys.742.21819,CU,Cuba,GS
1,DABFUK,,,ZooKeys,10.3897/zookeys.716.21349,,,
1,HWIC,,,ZooKeys,10.3897/zookeys.709.14877,,,
1,JSKC,,,ZooKeys,10.3897/zookeys.709.14877,,,
1,TGAC,,,ZooKeys,10.3897/zookeys.709.14877,,,
1,CBUMAG,,,ZooKeys,10.3897/zookeys.703.12537,,,
1,UADBA-A,,,Zoosystematics and Evolution,10.3897/zse.93.14906,,,
1,MZB = Museum Zoologicum Bogoriense,,,Zoosystematics and Evolution,10.3897/zse.91.5411,,,
1,CHCM,,,ZooKeys,10.3897/zookeys.892.38447,,,
1,NRC,"Division of Biological Sciences, National Research Council of Canada",,ZooKeys,10.3897/zookeys.869.34166,CA,Canada,GN
1,OVF,,,ZooKeys,10.3897/zookeys.865.35827,,,
1,NUoL,,,ZooKeys,10.3897/zookeys.864.33678,,,
1,CSM,,,PhytoKeys,10.3897/phytokeys.62.7548,,,
1,World Conservation Union (IUCN),,,PhytoKeys,10.3897/phytokeys.60.6406,,,
1,GSFGPM,,,ZooKeys,10.3897/zookeys.858.35012,,,
1,LIST,,,ZooKeys,10.3897/zookeys.687.14872,,,
1,MZR,,,ZooKeys,10.3897/zookeys.524.5990,,,
1,DZRJ,,,ZooKeys,10.3897/zookeys.526.6154,,,
1,TTUZ,,,ZooKeys,10.3897/zookeys.528.6001,,,
1,TH,,,ZooKeys,10.3897/zookeys.529.6139,,,
1,CREAN,,,ZooKeys,10.3897/zookeys.532.6078,,,
1,CHUX,,,ZooKeys,10.3897/zookeys.534.6019,,,
1,CISEC,,,ZooKeys,10.3897/zookeys.537.6090,,,
1,LIPI (Indonesian Institute of Science),,,ZooKeys,10.3897/zookeys.539.6541,,,
1,RUMF,University museum (Fujukan),MUSEUM,Deutsche Entomologische Zeitschrift,10.3897/dez.63.7178,JP,Japan,GN
1,CG,Embrapa Collection of Fungi of Invertebrates,,Deutsche Entomologische Zeitschrift,10.3897/dez.63.6625,BR,Brazil,GS
1,Museum National d’Histoire Naturelle,,,PhytoKeys,10.3897/phytokeys.71.9203,,,
1,Royal University of Phnom Penh,,,PhytoKeys,10.3897/phytokeys.71.9203,,,
1,UMT,Mutare Museum,HERBARIUM,ZooKeys,10.3897/zookeys.859.33284,ZW,Zimbabwe,GS
1,ACESSD,,,ZooKeys,10.3897/zookeys.691.13174,,,
1,JMLC,,,ZooKeys,10.3897/zookeys.690.13751,,,
1,MHNL,Musee Guimet d'Histoire Naturelle de Lyon,,ZooKeys,10.3897/zookeys.670.11839,FR,France,GN
1,UBDC,,,ZooKeys,10.3897/zookeys.669.12608,,,
1,MPUJ,,,ZooKeys,10.3897/zookeys.668.11489,,,
1,UARC-IC,,,ZooKeys,10.3897/zookeys.668.11489,,,
1,CLHC,,,ZooKeys,10.3897/zookeys.656.11676,,,
1,CJYT,,,ZooKeys,10.3897/zookeys.656.11676,,,
1,CCWI,,,ZooKeys,10.3897/zookeys.656.11676,,,
1,CCZC,,,ZooKeys,10.3897/zookeys.656.11676,,,
1,FDS,,,ZooKeys,10.3897/zookeys.651.10336,,,
1,MCN-AM,,,ZooKeys,10.3897/zookeys.642.10401,,,
1,SLPC,,,ZooKeys,10.3897/zookeys.637.11001,,,
1,EMTU,,,ZooKeys,10.3897/zookeys.899.46933,,,
1,RCSO,,,Nota Lepidopterologica,10.3897/nl.38.5058,,,
1,RCNP,,,Nota Lepidopterologica,10.3897/nl.38.5058,,,
1,CJ,"Centro Jambatu de Investigación y Conservación de Anfibios, Fundación Otonga",OTHER_INSTITUTIONAL_TYPE,Nota Lepidopterologica,10.3897/nl.43.48404,EC,Ecuador,GS
1,CF,,,Nota Lepidopterologica,10.3897/nl.43.48404,,,
1,BAQ,,,ZooKeys,10.3897/zookeys.547.9375,,,
1,YIAU,,,ZooKeys,10.3897/zookeys.549.6939,,,
1,JAZM,,,ZooKeys,10.3897/zookeys.549.6939,,,
1,"Acarological Collection, Institute of Science and High Technology and Environmental Sciences, Graduate University of Advanced Technology, Kerman, Iran (ACISTE)",,,ZooKeys,10.3897/zookeys.549.7435,,,
1,ACISTE,,,ZooKeys,10.3897/zookeys.549.7435,,,
1,SBSHKU,,,ZooKeys,10.3897/zookeys.551.6686,,,
1,IEZU,,,ZooKeys,10.3897/zookeys.552.6096,,,
1,Museum Zoologicum Bogoriense (MZB),,,ZooKeys,10.3897/zookeys.554.6306,,,
1,OK,,,ZooKeys,10.3897/zookeys.564.6560,,,
1,CEL,University of Illinois,HERBARIUM,ZooKeys,10.3897/zookeys.571.6894,US,United States,GN
1,ASIZCR,,,ZooKeys,10.3897/zookeys.571.6894,,,
1,Mg,Museum of Zoology,,ZooKeys,10.3897/zookeys.571.6894,CN,China,GS
1,NPUST,,,ZooKeys,10.3897/zookeys.571.6894,,,
1,CCER,,,ZooKeys,10.3897/zookeys.571.7341,,,
1,ILMD,,,ZooKeys,10.3897/zookeys.571.7341,,,
1,LD,,,ZooKeys,10.3897/zookeys.572.6763,,,
1,NoFC,,,ZooKeys,10.3897/zookeys.581.8014,,,
1,SVK,,,ZooKeys,10.3897/zookeys.584.8171,,,
1,CPM,Christoffel Park Museum,,ZooKeys,10.3897/zookeys.594.8768,,,
1,MNHAH,"Museum of Nature and Human Activities, Hyogo",MUSEUM,ZooKeys,10.3897/zookeys.596.8525,JP,Japan,GN
1,FAIC,,,ZooKeys,10.3897/zookeys.598.8064,,,
1,ZM–CBSU,,,ZooKeys,10.3897/zookeys.598.8064,,,
1,CSBD,,,ZooKeys,10.3897/zookeys.622.9155,,,
1,CMNP,,,PhytoKeys,10.3897/phytokeys.151.49833,,,
1,UKMMZ,,,Zoosystematics and Evolution,10.3897/zse.96.50744,,,
1,Royal Saskatchewan Museum,,,Journal of Hymenoptera Research,10.3897/jhr.77.53704,,,
1,NCA,,,ZooKeys,10.3897/zookeys.944.49921,,,
1,UBDM,,,ZooKeys,10.3897/zookeys.946.51780,,,
1,NHW,,,ZooKeys,10.3897/zookeys.951.53814,,,
1,ANHRT,,,ZooKeys,10.3897/zookeys.951.53814,,,
